subject,window_start_s,condition,eda_mean,eda_std,bvp_mean,temp_mean,acc_mag_mean
S9,1995.0,stress,0.9915,0.0141,-5.3454,33.388,63.081
S9,2000.0,stress,0.9778,0.0057,5.4041,33.366,63.0387
S9,2005.0,stress,0.9786,0.0026,-0.5607,33.338,63.0214
S9,2010.0,stress,0.9911,0.008,-1.8907,33.335,63.0392
S9,2015.0,stress,1.0017,0.0047,3.9614,33.333,63.0367
S9,2020.0,stress,1.0201,0.0201,-3.5713,33.316,62.8592
S9,2025.0,stress,1.015,0.013,1.1684,33.312,62.9092
S9,2030.0,stress,1.0322,0.0118,-0.7121,33.304,63.0342
S9,2035.0,stress,1.0227,0.0097,1.5456,33.282,63.0041
S9,2040.0,stress,1.0598,0.0306,2.1068,33.254,63.001
S9,2045.0,stress,1.0182,0.0062,-2.4412,33.23,62.9525
S9,2050.0,stress,1.0415,0.0124,6.4608,33.216,62.9901
S9,2055.0,stress,1.0492,0.0141,-5.3703,33.208,62.954
S9,2060.0,stress,1.0604,0.0191,-1.8701,33.21,63.0005
S9,2065.0,stress,1.0567,0.0131,3.3285,33.185,62.9895
S9,2070.0,stress,1.0578,0.0097,-3.4431,33.172,62.888
S9,2075.0,stress,1.0266,0.0241,1.3528,33.15,63.534
S9,2080.0,stress,1.0214,0.0083,-1.4307,33.144,62.8605
S9,2085.0,stress,0.9993,0.0181,-4.1495,33.155,62.9619
S9,2090.0,stress,1.0314,0.0091,3.4415,33.122,62.9295
S9,2095.0,stress,1.0286,0.0069,2.0376,33.134,62.9445
S9,2100.0,stress,1.0276,0.0214,-2.5282,33.126,63.247
S9,2105.0,stress,1.0413,0.0217,4.7776,33.118,64.5557
S9,2110.0,stress,1.0524,0.0104,-1.8277,33.098,62.9026
S9,2115.0,stress,1.0566,0.0131,2.4972,33.096,62.9237
S9,2120.0,stress,1.0803,0.0152,-0.3886,33.112,63.0146
S9,2125.0,stress,1.0468,0.0129,-6.4132,33.12,62.9939
S9,2130.0,stress,1.048,0.0129,3.6628,33.132,64.1799
S9,2135.0,stress,1.0404,0.0068,8.8779,33.112,65.1623
S9,2140.0,stress,1.0541,0.0047,-6.8123,33.106,62.9421
S9,2145.0,stress,1.0649,0.0055,1.111,33.07,63.0042
S9,2150.0,stress,1.0599,0.0147,-5.5406,33.064,64.0973
S9,2155.0,stress,1.0637,0.0102,3.3725,33.058,62.8473
S9,2160.0,stress,1.0652,0.0145,4.1828,33.046,62.913
S9,2165.0,stress,1.1333,0.0206,-5.8682,33.042,62.8722
S9,2170.0,stress,1.1206,0.0172,2.0709,33.049,62.7245
S9,2175.0,stress,1.1168,0.0086,-3.5762,33.045,62.8476
S9,2180.0,stress,1.1366,0.0165,2.8516,33.017,62.6907
S9,2185.0,stress,1.1209,0.0095,0.1256,33.024,62.7592
S9,2190.0,stress,1.1281,0.0217,-3.0317,33.013,62.8335
S9,2195.0,stress,1.1392,0.0098,3.4277,32.996,62.8342
S9,2200.0,stress,1.1245,0.0039,0.0658,32.98,62.9683
S9,2205.0,stress,1.1278,0.0104,-7.9527,32.968,62.9877
S9,2210.0,stress,1.149,0.007,6.5517,32.976,62.9232
S9,2215.0,stress,1.1864,0.0241,-0.5242,32.978,62.8048
S9,2220.0,stress,1.2045,0.0191,4.2179,32.984,63.0811
S9,2225.0,stress,1.1786,0.0118,-2.6393,32.98,62.9673
S9,2230.0,stress,1.1718,0.017,-0.3256,32.976,62.894
S9,2235.0,stress,1.1714,0.0117,-0.2457,32.97,62.9253
S9,2240.0,stress,1.1556,0.0071,0.2832,32.974,63.0503
S9,2245.0,stress,1.1424,0.0051,0.421,32.96,62.7938
S9,2250.0,stress,1.146,0.0092,-0.1395,32.978,62.8819
S9,2255.0,stress,1.1566,0.0176,2.9021,32.972,62.8838
S9,2260.0,stress,1.1353,0.0092,-3.0512,32.972,62.8869
S9,2265.0,stress,1.151,0.009,0.3384,32.968,62.7306
S9,2270.0,stress,1.1584,0.0169,-1.2502,32.948,62.7635
S9,2275.0,stress,1.1389,0.0058,0.0708,32.964,62.6828
S9,2280.0,stress,1.1381,0.0072,-0.0129,32.96,62.8609
S9,2285.0,stress,1.1286,0.0028,-0.9568,32.964,62.785
S9,2290.0,stress,1.1233,0.0054,1.0462,32.958,62.8984
S9,2295.0,stress,1.1179,0.0091,-0.1581,32.968,62.908
S9,2300.0,stress,1.1217,0.0149,0.8984,32.958,62.9538
S9,2305.0,stress,1.1195,0.0043,-0.1882,32.944,62.994
S9,2310.0,stress,1.1203,0.0059,-0.7496,32.95,62.9993
S9,2315.0,stress,1.1126,0.0049,0.487,32.944,63.0059
S9,2320.0,stress,1.1007,0.0035,1.9816,32.948,62.989
S9,2325.0,stress,1.0979,0.0051,-2.5983,32.942,62.9982
S9,2330.0,stress,1.1073,0.0071,0.1444,32.946,63.1197
S9,2335.0,stress,1.1178,0.0075,1.123,32.942,63.1467
S9,2340.0,stress,1.1045,0.0043,-1.7921,32.964,63.1392
S9,2345.0,stress,1.1186,0.0096,1.7656,32.956,63.1203
S9,2350.0,stress,1.1158,0.005,-1.3502,32.948,62.9922
S9,2355.0,stress,1.1267,0.0142,0.4347,32.966,62.8935
S9,2360.0,stress,1.1348,0.0082,-1.4815,32.958,62.925
S9,2365.0,stress,1.1227,0.0029,3.7689,32.956,62.8791
S9,2370.0,stress,1.1333,0.0086,-2.0444,32.954,62.902
S9,2375.0,stress,1.1472,0.0116,-0.0028,32.968,62.793
S9,2380.0,stress,1.1324,0.0041,-0.9007,32.962,62.747
S9,2385.0,stress,1.132,0.0102,-0.3246,32.962,62.83
S9,2390.0,stress,1.187,0.0291,2.375,32.956,62.8897
S9,2395.0,stress,1.1768,0.0184,-3.1261,32.946,62.8866
S9,2400.0,stress,1.157,0.0082,1.1217,32.94,62.9156
S9,2405.0,stress,1.1361,0.0083,2.8649,32.936,62.989
S9,2410.0,stress,1.1843,0.0221,-2.8677,32.932,63.0482
S9,2415.0,stress,1.1843,0.0073,0.4455,32.926,63.1995
S9,2420.0,stress,1.174,0.0059,1.3059,32.93,63.2388
S9,2425.0,stress,1.1675,0.0078,0.1199,32.908,63.1782
S9,2430.0,stress,1.1738,0.0069,-1.8241,32.908,63.0313
S9,2435.0,stress,1.1841,0.0068,0.9491,32.896,63.0151
S9,2440.0,stress,1.2354,0.0314,-0.0331,32.894,62.9219
S9,2445.0,stress,1.1936,0.011,-2.8814,32.878,62.8738
S9,2450.0,stress,1.1808,0.0063,4.6924,32.89,62.9725
S9,2455.0,stress,1.1744,0.0064,-2.3137,32.878,62.9167
S9,2460.0,stress,1.1938,0.0145,3.4794,32.852,63.0649
S9,2465.0,stress,1.2001,0.0287,-2.3336,32.76,62.9322
S9,2470.0,stress,1.2212,0.0116,11.2217,32.804,62.9
S9,2475.0,stress,1.2373,0.0183,-12.3316,32.841,63.3455
S9,2480.0,stress,1.1813,0.0098,0.0242,32.835,62.9254
S9,2485.0,stress,1.1659,0.006,1.527,32.82,63.0227
S9,2490.0,stress,1.1509,0.0057,-2.1908,32.814,62.9087
S9,2495.0,stress,1.1449,0.0059,1.743,32.835,62.9906
S9,2500.0,stress,1.1424,0.0061,-1.9455,32.837,62.9711
S9,2505.0,stress,1.1371,0.0049,2.1666,32.842,63.0558
S9,2510.0,stress,1.1438,0.0082,-1.7173,32.84,63.0018
S9,4060.0,amusement,0.3826,0.0025,1.5983,31.126,63.0596
S9,4065.0,amusement,0.3798,0.0019,0.6458,31.144,63.1072
S9,4070.0,amusement,0.3768,0.0015,1.7002,31.178,63.3101
S9,4075.0,amusement,0.3754,0.0016,-1.7914,31.204,63.1369
S9,4080.0,amusement,0.3731,0.0025,1.583,31.214,63.2209
S9,4085.0,amusement,0.3841,0.0078,-2.0017,31.21,63.1835
S9,4090.0,amusement,0.3905,0.0022,1.0506,31.212,63.3971
S9,4095.0,amusement,0.3882,0.0016,-0.953,31.216,63.4123
S9,4100.0,amusement,0.3863,0.0015,1.0642,31.216,63.4715
S9,4105.0,amusement,0.3869,0.0011,-0.3654,31.23,63.4937
S9,4110.0,amusement,0.3877,0.0018,-0.1853,31.22,63.4479
S9,4115.0,amusement,0.3889,0.0023,0.7558,31.212,63.4951
S9,4120.0,amusement,0.3906,0.0039,0.0637,31.224,63.4827
S9,4125.0,amusement,0.3939,0.002,-0.8911,31.22,63.4066
S9,4130.0,amusement,0.3911,0.002,0.9273,31.222,63.1298
S9,4135.0,amusement,0.3902,0.0016,-0.8566,31.208,63.1091
S9,4140.0,amusement,0.3921,0.0014,0.5376,31.218,63.1039
S9,4145.0,amusement,0.3928,0.0026,-1.2641,31.214,63.1164
S9,4150.0,amusement,0.396,0.0017,2.2872,31.218,63.0685
S9,4155.0,amusement,0.396,0.0014,-1.9179,31.206,63.1288
S9,4160.0,amusement,0.395,0.002,0.3389,31.188,63.074
S9,4165.0,amusement,0.3939,0.0019,0.2184,31.2,63.3877
S9,4170.0,amusement,0.3935,0.0023,0.4576,31.194,63.1076
S9,4175.0,amusement,0.3944,0.0016,0.1326,31.178,63.0449
S9,4180.0,amusement,0.3933,0.0009,-0.8392,31.178,63.0978
S9,4185.0,amusement,0.3924,0.0014,0.9396,31.184,63.0874
S9,4190.0,amusement,0.3925,0.0017,-1.084,31.176,63.1974
S9,4195.0,amusement,0.3924,0.0025,0.1649,31.166,63.0723
S9,4200.0,amusement,0.3913,0.002,0.0728,31.17,63.1983
S9,4205.0,amusement,0.3918,0.0015,0.0961,31.172,63.3273
S9,4210.0,amusement,0.3925,0.0026,-0.0743,31.16,63.4338
S9,4215.0,amusement,0.393,0.0014,-0.4168,31.148,63.4562
S9,4220.0,amusement,0.3941,0.0027,0.3931,31.134,63.4619
S9,4225.0,amusement,0.3976,0.0032,0.4209,31.138,63.3787
S9,4230.0,amusement,0.3985,0.0017,-0.5257,31.124,63.3659
S9,4235.0,amusement,0.3985,0.0033,-0.4609,31.1,63.1786
S9,4240.0,amusement,0.4012,0.0019,1.1956,31.11,63.2957
S9,4245.0,amusement,0.3974,0.0008,-0.2329,31.098,63.2969
S9,4250.0,amusement,0.3961,0.0012,-0.1881,31.084,63.2461
S9,4255.0,amusement,0.3933,0.0041,0.4421,31.09,63.232
S9,4260.0,amusement,0.3951,0.0014,-0.034,31.09,63.2286
S9,4265.0,amusement,0.3959,0.0019,-0.787,31.092,63.1556
S9,4270.0,amusement,0.3986,0.0015,0.4563,31.082,63.1979
S9,4275.0,amusement,0.3951,0.0027,0.0223,31.086,63.2338
S9,4280.0,amusement,0.3944,0.0024,-0.3771,31.078,63.2279
S9,4285.0,amusement,0.393,0.0024,0.7038,31.082,63.2308
S9,4290.0,amusement,0.3924,0.0024,-0.7137,31.084,63.2308
S9,4295.0,amusement,0.3914,0.0019,0.3172,31.078,63.2133
S9,4300.0,amusement,0.3902,0.0015,-0.1533,31.062,63.1366
S9,4305.0,amusement,0.3901,0.0022,0.6746,31.066,63.2461
S9,4310.0,amusement,0.3939,0.0026,-0.7545,31.052,63.2131
S9,4315.0,amusement,0.3928,0.0018,-0.1866,31.05,63.2443
S9,4320.0,amusement,0.3919,0.0021,-0.2943,31.036,63.2308
S9,4325.0,amusement,0.3896,0.0023,1.5112,31.044,63.2213
S9,4330.0,amusement,0.3893,0.0016,-0.4592,31.044,63.1744
S9,4335.0,amusement,0.3918,0.0038,-0.7023,31.032,62.9951
S9,4340.0,amusement,0.3915,0.0015,-0.4607,31.026,63.0079
S9,4345.0,amusement,0.393,0.0011,1.9119,31.02,62.9203
S9,4350.0,amusement,0.3935,0.0029,-1.076,31.028,63.0174
S9,4355.0,amusement,0.3943,0.0027,-0.3156,31.03,63.3355
S9,4360.0,amusement,0.3925,0.0009,0.2243,31.036,63.4688
S9,4365.0,amusement,0.3911,0.0018,0.171,31.05,63.3282
S9,4370.0,amusement,0.3909,0.0012,-0.6766,31.042,62.9557
S9,4375.0,amusement,0.3898,0.0027,0.4396,31.044,62.9942
S9,4380.0,amusement,0.3882,0.002,-0.3489,31.044,63.1886
S9,4385.0,amusement,0.3904,0.0027,0.6299,31.044,63.1351
S9,4390.0,amusement,0.3934,0.0014,-0.3537,31.024,63.1025
S9,4395.0,amusement,0.3919,0.0023,0.4077,31.04,62.9962
S9,4400.0,amusement,0.3914,0.0016,-0.2912,31.02,63.0594
S9,4405.0,amusement,0.3904,0.0011,0.3355,31.024,63.1028
S9,4410.0,amusement,0.3938,0.0016,-0.0398,31.028,63.1612
S9,4415.0,amusement,0.3861,0.0062,-0.1041,31.006,63.287
S9,4420.0,amusement,0.3969,0.004,-0.7959,31.012,63.2585
S9,4425.0,amusement,0.3967,0.0023,-0.7551,31.028,63.238
S10,95.0,baseline,0.4059,0.0467,-6.5448,33.273,62.9401
S10,100.0,baseline,0.3797,0.0081,4.5823,33.269,63.1811
S10,105.0,baseline,0.3733,0.0021,-3.141,33.298,62.8346
S10,110.0,baseline,0.4584,0.0788,3.6379,33.3095,62.8153
S10,115.0,baseline,0.4464,0.0126,-3.9323,33.3145,62.811
S10,120.0,baseline,0.4243,0.0036,3.8013,33.319,62.8346
S10,125.0,baseline,0.3924,0.0106,-0.7449,33.329,63.2116
S10,130.0,baseline,0.3794,0.0056,-2.0665,33.3155,63.0943
S10,135.0,baseline,0.3781,0.003,-1.3926,33.3285,63.0194
S10,140.0,baseline,0.3775,0.0008,0.8174,33.329,62.8721
S10,145.0,baseline,0.3771,0.0024,1.1947,33.324,62.8793
S10,150.0,baseline,0.3783,0.0049,-1.0327,33.322,62.809
S10,155.0,baseline,0.3802,0.0027,-1.1201,33.329,62.9904
S10,160.0,baseline,0.3783,0.0013,0.7094,33.3275,63.1033
S10,165.0,baseline,0.3776,0.002,-0.5913,33.33,63.0792
S10,170.0,baseline,0.3765,0.0012,0.5561,33.338,62.9693
S10,175.0,baseline,0.3773,0.0022,0.0731,33.334,63.0698
S10,180.0,baseline,0.3838,0.0083,-1.0201,33.3345,63.039
S10,185.0,baseline,0.3799,0.0045,0.1931,33.326,63.114
S10,190.0,baseline,0.3773,0.0022,0.5831,33.336,62.8236
S10,195.0,baseline,0.3786,0.0012,0.148,33.332,62.8475
S10,200.0,baseline,0.3788,0.0012,0.9452,33.328,62.845
S10,205.0,baseline,0.3791,0.002,-1.332,33.326,62.8411
S10,210.0,baseline,0.3799,0.0012,0.5697,33.322,62.8411
S10,215.0,baseline,0.3802,0.0014,0.6574,33.318,62.8589
S10,220.0,baseline,0.3791,0.0011,-0.3578,33.311,62.8913
S10,225.0,baseline,0.3799,0.0027,4.3485,33.318,63.1793
S10,230.0,baseline,0.3745,0.0019,-4.576,33.321,62.7164
S10,235.0,baseline,0.3754,0.0018,-0.3966,33.322,62.6959
S10,240.0,baseline,0.3753,0.0019,0.0285,33.327,62.6932
S10,245.0,baseline,0.3758,0.0011,-0.6133,33.322,62.7146
S10,250.0,baseline,0.3767,0.0015,0.6991,33.3225,62.7104
S10,255.0,baseline,0.3775,0.0016,0.4526,33.3285,62.6939
S10,260.0,baseline,0.3773,0.002,-0.6859,33.3295,62.6977
S10,265.0,baseline,0.378,0.0017,0.3803,33.3255,62.6974
S10,270.0,baseline,0.3838,0.012,-3.8717,33.321,62.8322
S10,275.0,baseline,0.3796,0.0016,5.1248,33.326,62.8663
S10,280.0,baseline,0.3872,0.0094,-1.4988,33.3335,62.7923
S10,285.0,baseline,0.3851,0.0017,0.3119,33.3365,62.5212
S10,290.0,baseline,0.3868,0.0056,-2.7048,33.338,62.7067
S10,295.0,baseline,0.391,0.0023,2.8869,33.368,62.9867
S10,300.0,baseline,0.3907,0.0016,0.0772,33.37,62.9556
S10,305.0,baseline,0.3962,0.0032,-0.1378,33.358,63.0157
S10,310.0,baseline,0.398,0.0018,-0.2151,33.396,63.2429
S10,315.0,baseline,0.396,0.0023,-0.7762,33.387,63.0955
S10,320.0,baseline,0.3936,0.0023,0.9578,33.394,62.8135
S10,325.0,baseline,0.3934,0.0014,0.1228,33.394,62.8501
S10,330.0,baseline,0.3904,0.003,-0.9618,33.398,62.942
S10,335.0,baseline,0.386,0.002,1.2551,33.402,62.8949
S10,340.0,baseline,0.3859,0.0018,-0.7725,33.398,62.9203
S10,345.0,baseline,0.3851,0.0017,-0.047,33.383,62.8976
S10,350.0,baseline,0.3843,0.0015,0.1065,33.385,62.9075
S10,355.0,baseline,0.3871,0.0063,8.8705,33.382,63.2669
S10,360.0,baseline,0.3875,0.002,-8.0968,33.393,63.0589
S10,365.0,baseline,0.3846,0.0016,-0.5087,33.414,63.1752
S10,370.0,baseline,0.3834,0.0015,0.1005,33.413,63.0372
S10,375.0,baseline,0.3828,0.0022,-0.112,33.422,62.8081
S10,380.0,baseline,0.3821,0.0013,0.0806,33.43,62.7911
S10,385.0,baseline,0.3807,0.0019,-0.1208,33.422,62.8949
S10,390.0,baseline,0.3797,0.0013,1.9412,33.43,63.0452
S10,395.0,baseline,0.3759,0.0031,0.1278,33.434,63.1585
S10,400.0,baseline,0.3764,0.0021,-2.3291,33.43,62.9412
S10,405.0,baseline,0.375,0.0038,-3.3177,33.423,63.2761
S10,410.0,baseline,0.3764,0.0098,3.3763,33.425,63.0824
S10,415.0,baseline,0.3763,0.0167,1.8554,33.449,63.3094
S10,420.0,baseline,0.3768,0.0042,-5.8752,33.458,63.2403
S10,425.0,baseline,0.3783,0.0064,4.1377,33.4795,63.1208
S10,430.0,baseline,0.372,0.0021,0.2318,33.5085,62.9786
S10,435.0,baseline,0.3719,0.0017,-0.0924,33.541,63.0256
S10,440.0,baseline,0.3737,0.0016,0.4223,33.553,63.0466
S10,445.0,baseline,0.3749,0.0012,-0.6509,33.562,63.0399
S10,450.0,baseline,0.3745,0.0014,0.3149,33.559,63.0589
S10,455.0,baseline,0.3758,0.0016,-0.2613,33.561,62.9837
S10,460.0,baseline,0.3764,0.0016,-0.1977,33.563,63.0054
S10,465.0,baseline,0.3767,0.0017,0.2266,33.554,62.9781
S10,470.0,baseline,0.3771,0.0018,-0.279,33.558,62.9798
S10,475.0,baseline,0.3782,0.0028,6.6044,33.569,62.9207
S10,480.0,baseline,0.3823,0.0026,-7.4552,33.547,63.3478
S10,485.0,baseline,0.3974,0.0107,0.6403,33.55,64.145
S10,490.0,baseline,0.4012,0.0022,-0.5743,33.55,64.1065
S10,495.0,baseline,0.4014,0.0017,0.5187,33.583,64.17
S10,500.0,baseline,0.4027,0.0013,0.2586,33.617,64.2163
S10,505.0,baseline,0.4029,0.0015,0.1389,33.641,64.2052
S10,510.0,baseline,0.4034,0.0014,0.8232,33.6555,64.193
S10,515.0,baseline,0.4045,0.0021,-0.6536,33.671,64.1482
S10,520.0,baseline,0.3901,0.0089,3.1499,33.6965,63.8826
S10,525.0,baseline,0.3866,0.0042,0.5191,33.7035,63.7641
S10,530.0,baseline,0.391,0.0018,-2.309,33.683,63.3107
S10,535.0,baseline,0.3925,0.002,-1.473,33.6585,63.2855
S10,540.0,baseline,0.3935,0.0014,0.0811,33.642,63.3854
S10,545.0,baseline,0.3948,0.0021,-0.3368,33.623,63.3313
S10,550.0,baseline,0.3964,0.0018,-0.2193,33.604,63.272
S10,555.0,baseline,0.3964,0.0022,1.0088,33.602,63.298
S10,560.0,baseline,0.3962,0.0023,-0.5506,33.602,63.3387
S10,565.0,baseline,0.3978,0.0015,-0.6545,33.586,63.3439
S10,570.0,baseline,0.3982,0.0015,-0.0523,33.568,63.3381
S10,575.0,baseline,0.3988,0.0023,0.5788,33.573,63.349
S10,580.0,baseline,0.3994,0.0013,0.9445,33.567,63.2976
S10,585.0,baseline,0.399,0.0022,1.6381,33.561,63.4109
S10,590.0,baseline,0.3971,0.0043,1.7318,33.555,64.1569
S10,595.0,baseline,0.3946,0.0025,-0.0472,33.573,63.152
S10,600.0,baseline,0.3962,0.0018,-4.276,33.604,62.97
S10,605.0,baseline,0.3981,0.0027,2.5628,33.61,63.7122
S10,610.0,baseline,0.4016,0.005,-6.5418,33.625,63.225
S10,615.0,baseline,0.4013,0.0029,3.6671,33.637,63.6781
S10,620.0,baseline,0.403,0.0017,2.7346,33.652,63.0866
S10,625.0,baseline,0.4045,0.0015,-2.6146,33.656,63.4239
S10,630.0,baseline,0.4036,0.0038,0.8774,33.6535,63.3768
S10,635.0,baseline,0.407,0.0021,-0.6128,33.6465,63.4614
S10,640.0,baseline,0.4068,0.0017,-0.0057,33.639,63.4431
S10,645.0,baseline,0.407,0.0019,0.99,33.623,63.1837
S10,650.0,baseline,0.4068,0.0016,-1.0061,33.614,63.3329
S10,655.0,baseline,0.396,0.0143,9.5336,33.591,64.3021
S10,660.0,baseline,0.4011,0.0068,-11.8035,33.598,63.9234
S10,665.0,baseline,0.4023,0.004,2.7206,33.628,63.3505
S10,670.0,baseline,0.399,0.01,-6.6494,33.641,63.4637
S10,675.0,baseline,0.4108,0.0017,7.6715,33.662,63.1782
S10,680.0,baseline,0.4149,0.0042,2.4102,33.6595,63.1624
S10,685.0,baseline,0.4174,0.0015,-2.401,33.652,63.03
S10,690.0,baseline,0.415,0.0023,-2.257,33.6585,63.0056
S10,695.0,baseline,0.4132,0.0022,-0.3131,33.6615,62.9641
S10,700.0,baseline,0.4141,0.0024,-12.6509,33.6505,63.1024
S10,705.0,baseline,0.4198,0.0018,16.9192,33.6555,63.0695
S10,710.0,baseline,0.4207,0.0019,-1.9729,33.661,63.127
S10,715.0,baseline,0.4222,0.0018,-1.0554,33.6845,63.0643
S10,720.0,baseline,0.4231,0.0017,0.8841,33.6875,63.059
S10,725.0,baseline,0.4279,0.0045,4.9549,33.686,63.2413
S10,730.0,baseline,0.4164,0.0037,-8.0596,33.683,63.6924
S10,735.0,baseline,0.4143,0.0049,4.1197,33.6795,63.3898
S10,740.0,baseline,0.4157,0.0047,-3.0111,33.717,64.3271
S10,745.0,baseline,0.4183,0.0026,-1.5502,33.744,63.0375
S10,750.0,baseline,0.4194,0.002,4.1428,33.759,62.8988
S10,755.0,baseline,0.42,0.0026,-1.1846,33.765,62.784
S10,760.0,baseline,0.4324,0.0205,2.0584,33.766,63.9778
S10,765.0,baseline,0.4358,0.0024,-2.5389,33.774,64.4426
S10,770.0,baseline,0.4354,0.002,-0.4791,33.804,64.4177
S10,775.0,baseline,0.4265,0.0091,2.0995,33.841,64.2504
S10,780.0,baseline,0.4187,0.0039,2.8829,33.858,62.8876
S10,785.0,baseline,0.4219,0.0019,-1.7143,33.892,62.867
S10,790.0,baseline,0.4205,0.0023,-2.8468,33.907,62.7146
S10,795.0,baseline,0.4217,0.0025,0.2579,33.907,62.7243
S10,800.0,baseline,0.4217,0.0023,-0.27,33.908,62.932
S10,805.0,baseline,0.4224,0.0015,0.6127,33.899,62.7975
S10,810.0,baseline,0.4207,0.0048,-3.7592,33.905,63.6649
S10,815.0,baseline,0.4294,0.0195,3.4012,33.921,63.0422
S10,820.0,baseline,0.4177,0.0077,0.7612,33.937,63.0961
S10,825.0,baseline,0.4208,0.0021,-1.4124,33.935,62.8349
S10,830.0,baseline,0.4237,0.0022,0.1698,33.923,62.7983
S10,835.0,baseline,0.4256,0.0016,0.3592,33.926,63.0673
S10,840.0,baseline,0.423,0.0036,5.6883,33.926,63.4593
S10,845.0,baseline,0.4249,0.0013,-4.452,33.937,62.8778
S10,850.0,baseline,0.4254,0.0016,8.3687,33.972,63.2005
S10,855.0,baseline,0.4249,0.0019,-9.2519,33.967,63.2933
S10,860.0,baseline,0.4236,0.004,-8.7536,33.965,63.4861
S10,865.0,baseline,0.4232,0.005,7.2518,33.975,63.6272
S10,870.0,baseline,0.4214,0.0033,2.774,33.9895,62.9054
S10,875.0,baseline,0.4224,0.0022,-0.6336,33.9945,63.0473
S10,880.0,baseline,0.4207,0.0046,-1.4949,33.984,63.3159
S10,885.0,baseline,0.4285,0.0049,-1.5909,33.974,63.1493
S10,890.0,baseline,0.4221,0.0077,-0.7748,34.002,63.5804
S10,895.0,baseline,0.4253,0.0017,4.8135,34.0015,63.0615
S10,900.0,baseline,0.4279,0.0015,-1.7491,34.0135,62.9213
S10,905.0,baseline,0.4286,0.0025,-0.5153,34.019,62.9781
S10,910.0,baseline,0.4294,0.0018,0.006,34.004,63.0303
S10,915.0,baseline,0.4287,0.0019,0.1673,33.992,63.013
S10,920.0,baseline,0.43,0.0017,0.9391,33.979,62.9783
S10,925.0,baseline,0.4305,0.0018,-1.1094,33.985,63.0298
S10,930.0,baseline,0.4288,0.0053,-6.6586,33.982,63.2651
S10,935.0,baseline,0.4287,0.002,8.257,33.986,63.1478
S10,940.0,baseline,0.4214,0.0152,-0.0239,33.9955,64.2785
S10,945.0,baseline,0.3917,0.0021,-1.7863,34.006,64.0728
S10,950.0,baseline,0.3901,0.0017,-0.3226,33.996,64.0693
S10,955.0,baseline,0.3872,0.0023,0.2262,33.9925,64.0704
S10,960.0,baseline,0.387,0.0021,0.9798,33.985,64.0618
S10,965.0,baseline,0.3863,0.0018,-0.9764,33.985,64.0699
S10,970.0,baseline,0.3852,0.0021,0.4986,33.979,64.0714
S10,975.0,baseline,0.3845,0.002,-0.2938,33.974,64.0691
S10,980.0,baseline,0.3854,0.0015,0.1927,33.967,64.071
S10,985.0,baseline,0.385,0.0017,0.7748,33.973,64.0704
S10,990.0,baseline,0.3918,0.0168,3.3011,33.966,64.1526
S10,995.0,baseline,0.4182,0.0049,-3.7444,33.984,64.2611
S10,1000.0,baseline,0.4147,0.002,0.0998,33.9865,64.2872
S10,1005.0,baseline,0.4131,0.002,-0.7784,33.998,64.3434
S10,1010.0,baseline,0.4129,0.0014,0.6778,34.0,64.2978
S10,1015.0,baseline,0.4126,0.0028,1.1457,34.0295,64.32
S10,1020.0,baseline,0.4124,0.0013,-1.0224,34.039,64.353
S10,1025.0,baseline,0.4121,0.0012,0.0636,34.018,64.2721
S10,1030.0,baseline,0.4116,0.0015,-0.5313,34.039,64.2937
S10,1035.0,baseline,0.4115,0.0021,-0.0832,34.025,64.3161
S10,1040.0,baseline,0.4134,0.0161,11.1321,34.024,64.0728
S10,1045.0,baseline,0.4496,0.0274,-8.3126,34.031,63.9758
S10,1050.0,baseline,0.4261,0.0063,-2.3757,34.046,64.1701
S10,1055.0,baseline,0.4127,0.0035,-0.4982,34.042,64.1756
S10,1060.0,baseline,0.4066,0.0021,1.5154,34.035,64.1037
S10,1065.0,baseline,0.4024,0.0017,-1.5128,34.032,64.1351
S10,1070.0,baseline,0.4,0.0018,-0.1244,34.033,64.117
S10,1075.0,baseline,0.3984,0.0023,0.7529,34.031,64.148
S10,1080.0,baseline,0.3971,0.0017,0.1398,34.028,64.1564
S10,1085.0,baseline,0.3956,0.0016,-0.7808,34.018,64.177
S10,1090.0,baseline,0.3942,0.0016,0.4808,34.0075,64.1586
S10,1095.0,baseline,0.3922,0.0017,-0.4062,34.0105,64.1412
S10,1100.0,baseline,0.3915,0.001,0.9488,34.0055,64.1444
S10,1105.0,baseline,0.3897,0.0014,-0.384,34.012,64.1459
S10,1110.0,baseline,0.3876,0.0021,-1.4359,34.012,64.1263
S10,1115.0,baseline,0.387,0.0023,1.2298,34.006,64.0378
S10,1120.0,baseline,0.3873,0.0013,0.7623,34.012,63.9852
S10,1125.0,baseline,0.3864,0.0015,-1.2982,33.9945,63.9797
S10,1130.0,baseline,0.3912,0.0094,8.2009,33.996,63.9006
S10,1135.0,baseline,0.4086,0.0072,-8.9051,34.016,64.0493
S10,1140.0,baseline,0.4167,0.002,1.5701,34.0195,63.2226
S10,1145.0,baseline,0.4189,0.0019,-0.9272,34.0195,63.2849
S10,1150.0,baseline,0.4216,0.0032,-10.4745,34.0125,63.8926
S10,1155.0,baseline,0.4235,0.0029,18.2123,34.024,63.0812
S10,1160.0,baseline,0.4233,0.0024,-8.0388,34.012,62.9856
S10,1165.0,baseline,0.4221,0.0022,0.2988,34.0165,62.9776
